TESTFILE_NAME,TESTCASE_INDEX,CLUSTER
issues-general-test_2496.csv,1,104.0
issues-general-test_2496.csv,3,104.0
issues-general-test_1613.csv,3,104.0
issues-general-test_1613.csv,4,104.0
issues-general-test_4612.csv,3,102.0
issues-general-test_4612.csv,4,103.0
issues-general-test_4612.csv,5,103.0
issues-general-test_5072.csv,7,103.0
issues-general-test_1987.csv,3,100.0
issues-general-test_1987.csv,4,100.0
issues-general-test_1987.csv,5,100.0
issues-general-test_1987.csv,6,100.0
issues-general-test_1987.csv,7,100.0
issues-general-test_1987.csv,8,100.0
issues-general-test_1987.csv,9,100.0
issues-general-test_1987.csv,10,100.0
issues-rigger-test_583.csv,5,100.0
issues-rigger-collate_union.csv,3,100.0
issues-rigger-delete_empty_result.csv,4,3.0
issues-monetdb-analytics10.csv,29,103.0
issues-monetdb-analytics10.csv,30,103.0
issues-monetdb-test_round_bug.csv,4,104.0
issues-monetdb-test_round_bug.csv,6,104.0
fuzzer-duckfuzz-map_concat_type_mismatch.csv,3,103.0
fuzzer-pedro-overflow_parsing_interval.csv,1,103.0
fuzzer-pedro-overflow_parsing_interval.csv,2,103.0
fuzzer-pedro-overflow_parsing_interval.csv,4,102.0
fuzzer-pedro-floating_point_inequality.csv,2,104.0
fuzzer-pedro-parser_roundtrip.csv,1,101.0
fuzzer-afl-decimal_string_roundtrip.csv,2,104.0
fuzzer-afl-decimal_string_roundtrip.csv,3,104.0
fuzzer-afl-decimal_string_roundtrip.csv,4,104.0
fuzzer-sqlsmith-validity_mask_out_of_bounds.csv,4,100.0
sqlserver-test_sqlserver.csv_slow,5,2.0
sqlserver-test_sqlserver.csv_slow,7,2.0
sqlserver-test_sqlserver.csv_slow,9,2.0
sqlserver-test_sqlserver.csv_slow,11,2.0
sqlserver-test_sqlserver.csv_slow,14,2.0
sqlserver-test_sqlserver.csv_slow,16,2.0
sqlserver-test_sqlserver.csv_slow,18,2.0
sqlserver-test_sqlserver.csv_slow,20,2.0
sqlserver-test_sqlserver.csv_slow,22,2.0
sqlserver-test_sqlserver.csv_slow,25,2.0
sqlserver-test_sqlserver.csv_slow,27,2.0
sqlserver-test_sqlserver.csv_slow,29,2.0
sqlserver-test_sqlserver.csv_slow,31,2.0
sqlserver-test_sqlserver.csv_slow,33,2.0
sqlserver-test_sqlserver.csv_slow,35,2.0
sqlserver-test_sqlserver.csv_slow,37,2.0
sqlserver-test_sqlserver.csv_slow,39,2.0
sqlserver-test_sqlserver.csv_slow,42,2.0
sqlserver-test_sqlserver.csv_slow,44,2.0
sqlserver-test_sqlserver.csv_slow,47,101.0
sqlserver-test_sqlserver.csv_slow,48,101.0
sqlserver-test_sqlserver.csv_slow,49,101.0
sqlserver-test_sqlserver.csv_slow,50,101.0
sqlserver-test_sqlserver.csv_slow,51,101.0
sqlserver-test_sqlserver.csv_slow,52,101.0
sqlserver-test_sqlserver.csv_slow,53,101.0
sqlserver-test_sqlserver.csv_slow,54,102.0
sqlserver-test_sqlserver.csv_slow,55,101.0
sqlserver-test_sqlserver.csv_slow,56,101.0
sqlserver-test_sqlserver.csv_slow,57,101.0
sqlserver-test_sqlserver.csv_slow,58,101.0
sqlserver-test_sqlserver.csv_slow,59,101.0
sqlserver-test_sqlserver.csv_slow,60,101.0
sqlserver-test_sqlserver.csv_slow,61,101.0
sqlserver-test_sqlserver.csv_slow,62,101.0
sqlserver-test_sqlserver.csv_slow,63,101.0
sqlserver-test_sqlserver.csv_slow,64,101.0
sqlserver-test_sqlserver.csv_slow,65,101.0
sqlserver-test_sqlserver.csv_slow,66,103.0
sqlserver-test_sqlserver.csv_slow,67,101.0
sqlserver-test_sqlserver.csv_slow,68,101.0
sqlserver-test_sqlserver.csv_slow,70,101.0
sqlserver-test_sqlserver.csv_slow,75,101.0
sqlserver-test_sqlserver.csv_slow,78,101.0
sqlserver-test_sqlserver.csv_slow,79,101.0
sqlserver-test_sqlserver.csv_slow,80,101.0
sqlserver-test_sqlserver.csv_slow,81,101.0
sqlserver-test_sqlserver.csv_slow,82,101.0
sqlserver-test_sqlserver.csv_slow,83,101.0
sqlserver-test_sqlserver.csv_slow,84,101.0
sqlserver-test_sqlserver.csv_slow,85,101.0
sqlserver-test_sqlserver.csv_slow,86,101.0
sqlserver-test_sqlserver.csv_slow,87,101.0
sql-window-test_partition_flushing.csv_slow,1,2.0
sql-window-test_partition_flushing.csv_slow,3,101.0
sql-window-test_parallel_window.csv_slow,5,3.0
sql-window-test_parallel_window.csv_slow,6,3.0
sql-window-test_parallel_window.csv_slow,7,3.0
sql-window-test_parallel_window.csv_slow,8,3.0
sql-window-test_parallel_window.csv_slow,9,3.0
sql-window-test_parallel_window.csv_slow,10,3.0
sql-window-test_mad_window.csv,3,102.0
sql-window-test_mad_window.csv,4,102.0
sql-window-test_mad_window.csv,5,102.0
sql-window-test_evil_window.csv,7,100.0
sql-window-test_window_walmart.csv_slow,1,2.0
sql-window-test_basic_window.csv,11,100.0
sql-window-test_boundary_expr.csv,9,102.0
sql-table_function-test_repeat_function.csv,4,104.0
sql-table_function-test_repeat_function.csv,7,102.0
sql-table_function-duckdb_extensions.csv,1,104.0
sql-table_function-duckdb_functions.csv,7,101.0
sql-cast-string_to_list_cast.csv,2,104.0
sql-cast-string_to_list_cast.csv,3,104.0
sql-cast-string_to_list_cast.csv,4,104.0
sql-cast-string_to_list_cast.csv,5,104.0
sql-cast-string_to_list_cast.csv,8,104.0
sql-cast-string_to_list_cast.csv,9,104.0
sql-cast-string_to_list_cast.csv,12,102.0
sql-cast-string_to_list_cast.csv,15,102.0
sql-cast-string_to_list_cast.csv,18,102.0
sql-cast-string_to_list_cast.csv,31,104.0
sql-cast-string_to_list_cast.csv,32,104.0
sql-cast-string_to_list_cast.csv,33,104.0
sql-cast-string_to_list_cast.csv,34,104.0
sql-cast-string_to_list_cast.csv,35,104.0
sql-cast-string_to_list_cast.csv,36,104.0
sql-cast-string_to_list_cast.csv,37,104.0
sql-cast-string_to_list_cast.csv,40,104.0
sql-cast-string_to_list_cast.csv,41,104.0
sql-cast-string_to_list_cast.csv,42,104.0
sql-cast-string_to_list_cast.csv,76,104.0
sql-cast-string_to_list_cast.csv,77,104.0
sql-cast-string_to_list_cast.csv,78,104.0
sql-cast-string_to_list_cast.csv,79,104.0
sql-cast-string_to_list_cast.csv,82,104.0
sql-cast-string_to_list_cast.csv,84,3.0
sql-cast-string_to_list_cast.csv,85,2.0
sql-cast-string_to_list_cast.csv,86,101.0
sql-cast-string_to_list_cast.csv,88,3.0
sql-cast-string_to_list_cast.csv,89,2.0
sql-cast-string_to_list_cast.csv,90,101.0
sql-cast-test_boolean_cast.csv,1,100.0
sql-cast-test_boolean_cast.csv,2,100.0
sql-cast-string_to_struct_cast.csv,4,104.0
sql-cast-string_to_struct_cast.csv,5,104.0
sql-cast-string_to_struct_cast.csv,6,104.0
sql-cast-string_to_struct_cast.csv,8,104.0
sql-cast-string_to_map_cast.csv,1,103.0
sql-cast-string_to_map_cast.csv,2,102.0
sql-cast-string_to_map_cast.csv,3,102.0
sql-cast-string_to_map_cast.csv,4,100.0
sql-cast-string_to_map_cast.csv,5,102.0
sql-cast-string_to_map_cast.csv,7,103.0
sql-cast-string_to_map_cast.csv,8,103.0
sql-cast-string_to_map_cast.csv,11,103.0
sql-cast-string_to_map_cast.csv,12,102.0
sql-cast-string_to_map_cast.csv,13,102.0
sql-cast-string_to_map_cast.csv,14,102.0
sql-cast-string_to_map_cast.csv,15,102.0
sql-cast-string_to_map_cast.csv,16,103.0
sql-cast-string_to_map_cast.csv,17,103.0
sql-cast-string_to_map_cast.csv,18,100.0
sql-cast-string_to_map_cast.csv,19,102.0
sql-cast-string_to_map_cast.csv,20,102.0
sql-cast-string_to_map_cast.csv,23,103.0
sql-cast-string_to_map_cast.csv,25,103.0
sql-cast-string_to_map_cast.csv,27,101.0
sql-cast-string_to_map_cast.csv,31,103.0
sql-cast-string_to_map_cast.csv,43,103.0
sql-cast-string_to_map_cast.csv,44,100.0
sql-cast-string_to_map_cast.csv,45,100.0
sql-cast-string_to_map_cast.csv,46,100.0
sql-cast-string_to_map_cast.csv,47,102.0
sql-cast-string_to_map_cast.csv,48,102.0
sql-cast-string_to_map_cast.csv,49,102.0
sql-cast-string_to_nested_types_cast.csv_slow,1,104.0
sql-explain-test_explain_analyze.csv,10,3.0
sql-explain-test_explain_analyze.csv,12,2.0
sql-explain-test_explain_analyze.csv,16,2.0
sql-pg_catalog-sqlalchemy.csv,20,104.0
sql-pg_catalog-pg_proc.csv,6,104.0
sql-pg_catalog-pg_proc.csv,7,104.0
sql-binder-test_null_type_propagation.csv,25,100.0
sql-binder-test_null_type_propagation.csv,27,100.0
sql-binder-test_function_chainging_alias.csv,11,104.0
sql-binder-test_function_chainging_alias.csv,13,104.0
sql-parser-function_chaining.csv,14,104.0
sql-parser-function_chaining.csv,15,104.0
sql-parser-function_chaining.csv,16,104.0
sql-topn-tpcds_q59_topn.csv,1,2.0
sql-topn-tpcds_q59_topn.csv,2,101.0
sql-topn-tpcds_q14_topn.csv,2,2.0
sql-topn-tpcds_q14_topn.csv,3,101.0
sql-topn-tpcds_q14_topn.csv,4,101.0
sql-topn-tpcds_q14_topn.csv,5,101.0
sql-topn-tpcds_q14_topn.csv,6,101.0
sql-constraints-foreignkey-test_fk_export.csv,4,3.0
sql-constraints-foreignkey-test_fk_export.csv,7,3.0
sql-constraints-foreignkey-test_fk_export.csv,9,3.0
sql-constraints-foreignkey-test_fk_export.csv,11,3.0
sql-constraints-foreignkey-test_fk_export.csv,12,3.0
sql-constraints-foreignkey-test_fk_export.csv,17,3.0
sql-constraints-foreignkey-test_fk_export.csv,18,3.0
sql-catalog-function-test_simple_macro.csv,31,100.0
sql-catalog-function-test_simple_macro.csv,32,100.0
sql-catalog-function-test_simple_macro.csv,33,100.0
sql-catalog-function-test_simple_macro.csv,34,100.0
sql-catalog-function-test_simple_macro.csv,35,100.0
sql-aggregate-aggregates-test_arg_min_max_nested.csv,5,100.0
sql-aggregate-aggregates-test_arg_min_max_nested.csv,6,100.0
sql-aggregate-aggregates-test_arg_min_max_nested.csv,7,100.0
sql-aggregate-aggregates-test_arg_min_max_nested.csv,8,100.0
sql-aggregate-aggregates-test_arg_min_max_nested.csv,9,103.0
sql-aggregate-aggregates-test_arg_min_max_nested.csv,10,103.0
sql-aggregate-aggregates-test_arg_min_max_nested.csv,11,103.0
sql-aggregate-aggregates-test_arg_min_max_nested.csv,12,103.0
sql-aggregate-aggregates-test_arg_min_max_nested.csv,13,102.0
sql-aggregate-aggregates-test_arg_min_max_nested.csv,14,102.0
sql-aggregate-aggregates-test_arg_min_max_nested.csv,15,102.0
sql-aggregate-aggregates-test_arg_min_max_nested.csv,16,100.0
sql-aggregate-aggregates-test_histogram_3529.csv,3,103.0
sql-aggregate-aggregates-test_sem.csv,6,100.0
sql-aggregate-aggregates-test_sem.csv,7,102.0
sql-aggregate-aggregates-test_sem.csv,8,102.0
sql-aggregate-aggregates-test_entropy.csv,6,102.0
sql-aggregate-aggregates-test_entropy.csv,8,102.0
sql-aggregate-aggregates-test_entropy.csv,11,102.0
sql-aggregate-aggregates-test_entropy.csv,12,102.0
sql-aggregate-aggregates-test_quantile_cont_list.csv,3,103.0
sql-aggregate-aggregates-test_quantile_cont_list.csv,4,103.0
sql-aggregate-aggregates-test_quantile_cont_list.csv,5,103.0
sql-aggregate-aggregates-test_quantile_cont_list.csv,6,103.0
sql-aggregate-aggregates-test_corr.csv,8,100.0
sql-aggregate-aggregates-test_arg_min_max.csv,18,102.0
sql-aggregate-aggregates-test_skewness.csv,9,102.0
sql-aggregate-aggregates-test_skewness.csv,10,102.0
sql-aggregate-aggregates-test_skewness.csv,11,102.0
sql-aggregate-aggregates-test_mode.csv,25,100.0
sql-aggregate-aggregates-test_mode.csv,26,104.0
sql-aggregate-aggregates-test_mode.csv,27,100.0
sql-aggregate-aggregates-test_mode.csv,30,104.0
sql-aggregate-aggregates-test_mode.csv,31,104.0
sql-aggregate-aggregates-test_mode.csv,32,104.0
sql-aggregate-aggregates-test_mode.csv,35,100.0
sql-aggregate-aggregates-test_mode.csv,36,100.0
sql-aggregate-aggregates-test_mode.csv,37,100.0
sql-aggregate-aggregates-test_median.csv,4,100.0
sql-aggregate-aggregates-test_median.csv,5,100.0
sql-aggregate-aggregates-test_median.csv,6,100.0
sql-aggregate-aggregates-test_median.csv,7,100.0
sql-aggregate-aggregates-test_median.csv,9,100.0
sql-aggregate-aggregates-test_median.csv,10,100.0
sql-aggregate-aggregates-test_median.csv,11,100.0
sql-aggregate-aggregates-test_median.csv,12,100.0
sql-aggregate-aggregates-test_kurtosis.csv,10,102.0
sql-aggregate-aggregates-test_kurtosis.csv,11,102.0
sql-aggregate-aggregates-test_kurtosis.csv,12,100.0
sql-aggregate-aggregates-test_regression.csv,43,100.0
sql-aggregate-aggregates-test_regression.csv,46,100.0
sql-aggregate-aggregates-test_regression.csv,47,100.0
sql-aggregate-aggregates-test_regression.csv,48,100.0
sql-aggregate-aggregates-test_regression.csv,51,100.0
sql-aggregate-aggregates-test_regression.csv,52,102.0
sql-aggregate-aggregates-test_regression.csv,55,102.0
sql-aggregate-aggregates-test_regression.csv,56,102.0
sql-aggregate-aggregates-test_regression.csv,57,102.0
sql-aggregate-aggregates-test_regression.csv,60,102.0
sql-aggregate-aggregates-test_regression.csv,61,102.0
sql-aggregate-aggregates-test_regression.csv,64,100.0
sql-aggregate-aggregates-test_regression.csv,65,100.0
sql-aggregate-aggregates-test_regression.csv,66,100.0
sql-aggregate-aggregates-test_regression.csv,69,100.0
sql-aggregate-aggregates-test_histogram.csv,3,103.0
sql-aggregate-aggregates-test_histogram.csv,4,103.0
sql-aggregate-aggregates-test_histogram.csv,5,103.0
